student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724647723,1,0,19,361,34,0.47058823704719543,B+,0,ECON152162083,3.3299999237060547,0,0,0,1,1.0143258571624756,0,0,0,0,1,0,1,56,62,0,1,1,0,0,0,0,0,0,0,0,NA,3.282968759536743,2
1724647728,1,0,18,324,35,0.5142857432365417,C+,0,ECON152132103,2.3299999237060547,0,0,1,0,0.9083358645439148,0,0,0,0,0,1,1,60,56,0,0,0,0,1,0,0,0,0,0,0,NA,2.5651304721832275,2
1724647742,1,1,19,361,269,0.5130111575126648,C-,0,ECON152102083,1.6699999570846558,0,0,1,0,0.8917931318283081,0,0,0,1,0,0,1,47,44,0,0,1,0,0,0,0,0,0,0,0,NA,1.872631549835205,2
1724648835,1,0,19,361,35,0.5714285969734192,B+,0,ECON152162093,3.3299999237060547,0,0,0,1,1.0990337133407593,0,0,0,0,1,0,1,65,61,0,1,0,1,0,0,0,0,0,0,0,NA,3.0299344062805176,2
1724650264,1,0,19,361,35,0.4285714328289032,A,0,ECON152172093,4,0,0,0,1,1.1951862573623657,0,0,0,0,1,0,1,68,64,0,1,0,1,0,0,0,0,0,0,0,NA,3.3467586040496826,2
1724650621,1,0,18,324,269,0.5130111575126648,A-,0,ECON152102083,3.6700000762939453,0,0,1,0,1.1502512693405151,0,0,0,1,0,0,1,61,54,0,1,1,0,0,0,0,0,0,0,0,NA,3.1906070709228516,2
1724651052,1,0,19,361,7,0.4285714328289032,A-,0,ECON152822083,3.6700000762939453,0,0,0,1,1.0469262599945068,0,0,1,0,0,0,1,68,69,0,1,1,0,0,0,0,0,0,0,0,NA,3.505500078201294,2
1724651412,1,0,19,361,33,0.4545454680919647,A,0,ECON152142088,4,0,0,0,1,1.1393494606018066,0,0,0,0,1,0,1,54,63,0,1,0,1,0,0,0,0,0,0,0,NA,3.510775566101074,2
1724651485,1,0,20,400,36,0.5,B,0,ECON152112098,3,0,0,0,1,1.2011723518371582,0,0,0,0,1,0,1,51,53,0,1,0,0,1,0,0,0,0,0,0,NA,2.4975600242614746,2
1724651515,1,0,19,361,7,0.7142857313156128,B,0,ECON1525102083,3,1,0,0,1,1.015303134918213,0,0,0,1,0,0,1,49,42,0,0,1,0,0,0,0,0,0,0,0,NA,2.954782724380493,2
1724651708,1,1,19,361,35,0.34285715222358704,D-,0,ECON152122088,0.6700000166893005,0,0,1,0,0.5160161256790161,0,0,0,0,0,1,1,41,50,0,0,0,1,0,0,0,0,0,0,0,NA,1.298409104347229,2
1724651770,1,0,18,324,269,0.5130111575126648,C+,0,ECON152102083,2.3299999237060547,0,0,1,0,0.7616575360298157,0,0,0,1,0,0,1,64,60,0,1,1,0,0,0,0,0,0,0,0,NA,3.059117555618286,2
1724651887,1,1,18,324,269,0.5130111575126648,C,0,ECON152102083,2,0,0,0,1,0.6613756418228149,0,0,0,1,0,0,1,56,58,0,1,1,0,0,0,0,0,0,0,0,NA,3.0239999294281006,2
1724652134,1,0,18,324,273,0.4395604431629181,B-,0,ECON152112083,2.6700000762939453,0,0,1,0,1.0100518465042114,0,0,0,1,0,0,1,66,61,0,1,1,0,0,0,0,0,0,0,0,NA,2.6434285640716553,2
1724652323,1,0,18,324,269,0.5130111575126648,C+,0,ECON152102083,2.3299999237060547,0,0,0,1,0.7011517882347107,0,0,0,1,0,0,1,58,58,0,1,1,0,0,0,0,0,0,0,0,NA,3.323103427886963,2
1724652500,1,1,18,324,269,0.5130111575126648,B+,0,ECON152102083,3.3299999237060547,0,0,1,0,0.9686609506607056,0,0,0,1,0,0,1,59,61,0,1,1,0,0,0,0,0,0,0,0,NA,3.4377353191375732,2
1724652744,1,0,18,324,34,0.5882353186607361,A-,0,ECON152112088,3.6700000762939453,0,0,0,1,1.2504712343215942,0,0,0,0,0,1,1,64,53,0,1,0,1,0,0,0,0,0,0,0,NA,2.9348936080932617,2
